READING_TIME,READING_VALUE,weekday,hour,minute
2013-07-24 04:40:00,46.883,2,4,40
2013-07-24 05:10:15,46.883,2,5,10
2013-07-24 05:40:29,46.883,2,5,40
2013-07-24 06:10:44,46.883,2,6,10
2013-07-24 06:41:56,46.883,2,6,41
2013-07-24 07:14:14,47.858000000000004,2,7,14
2013-07-24 07:44:28,49.733000000000004,2,7,44
2013-07-24 08:14:42,50.63,2,8,14
2013-07-24 08:44:56,50.63,2,8,44
2013-07-24 09:00:06,50.63,2,9,0
2013-07-24 09:30:20,50.63,2,9,30
2013-07-24 10:00:37,50.63,2,10,0
2013-07-24 10:31:11,50.63,2,10,31
2013-07-24 11:01:26,50.63,2,11,1
2013-07-24 11:31:40,50.63,2,11,31
2013-07-24 12:01:55,50.63,2,12,1
2013-07-24 12:32:10,50.63,2,12,32
2013-07-24 13:02:25,50.63,2,13,2
2013-07-24 13:32:40,50.63,2,13,32
2013-07-24 14:02:54,50.63,2,14,2
2013-07-24 14:33:09,50.63,2,14,33
2013-07-24 15:03:23,50.63,2,15,3
2013-07-24 15:33:38,50.63,2,15,33
2013-07-24 16:03:52,50.63,2,16,3
2013-07-24 16:34:07,50.63,2,16,34
2013-07-24 17:04:21,50.63,2,17,4
2013-07-24 17:34:36,50.63,2,17,34
2013-07-24 18:04:50,50.63,2,18,4
2013-07-24 18:35:04,50.63,2,18,35
2013-07-24 19:05:19,50.63,2,19,5
2013-07-24 19:35:34,50.63,2,19,35
2013-07-24 20:05:44,50.63,2,20,5
2013-07-24 20:35:59,50.63,2,20,35
2013-07-24 21:06:13,50.63,2,21,6
2013-07-24 21:36:27,50.63,2,21,36
2013-07-24 22:06:41,50.63,2,22,6
2013-07-24 22:36:56,52.108999999999995,2,22,36
2013-07-24 23:07:10,54.048,2,23,7
2013-07-24 23:37:25,54.466,2,23,37
2013-07-25 00:07:40,54.466,3,0,7
2013-07-25 00:37:55,54.466,3,0,37
2013-07-25 01:08:09,54.466,3,1,8
2013-07-25 01:38:24,54.466,3,1,38
2013-07-25 02:08:38,54.466,3,2,8
2013-07-25 02:38:53,54.466,3,2,38
2013-07-25 03:09:06,54.466,3,3,9
2013-07-25 03:39:21,54.466,3,3,39
2013-07-25 04:09:35,54.466,3,4,9
2013-07-25 04:39:50,54.466,3,4,39
2013-07-25 05:10:05,54.466,3,5,10
2013-07-25 05:40:20,54.466,3,5,40
2013-07-25 06:10:34,54.466,3,6,10
2013-07-25 06:40:49,54.466,3,6,40
2013-07-25 07:11:03,54.466,3,7,11
2013-07-25 07:41:18,54.466,3,7,41
2013-07-25 08:11:33,54.466,3,8,11
2013-07-25 08:41:46,54.466,3,8,41
2013-07-25 12:47:33,54.466,3,12,47
2013-07-25 13:17:41,54.466,3,13,17
2013-07-25 13:47:53,54.466,3,13,47
2013-07-25 14:18:08,54.466,3,14,18
2013-07-25 14:48:23,54.466,3,14,48
2013-07-25 15:18:36,54.466,3,15,18
2013-07-25 15:48:51,54.466,3,15,48
2013-07-25 16:19:05,54.466,3,16,19
2013-07-25 16:49:18,54.466,3,16,49
2013-07-25 17:19:33,54.466,3,17,19
2013-07-25 17:49:48,54.466,3,17,49
2013-07-25 18:20:03,54.466,3,18,20
2013-07-25 18:50:17,54.466,3,18,50
2013-07-25 19:20:31,54.466,3,19,20
2013-07-25 19:50:45,54.466,3,19,50
2013-07-25 20:21:00,54.466,3,20,21
2013-07-25 20:51:13,54.466,3,20,51
2013-07-25 21:21:28,54.466,3,21,21
2013-07-25 21:51:43,54.466,3,21,51
2013-07-25 22:21:58,55.733999999999995,3,22,21
2013-07-25 22:52:13,57.676,3,22,52
2013-07-25 23:22:28,58.31100000000001,3,23,22
2013-07-25 23:52:41,58.31100000000001,3,23,52
2013-07-26 00:22:56,58.31100000000001,4,0,22
2013-07-26 00:53:11,58.31100000000001,4,0,53
2013-07-26 01:23:25,58.31100000000001,4,1,23
2013-07-26 01:53:40,58.31100000000001,4,1,53
2013-07-26 02:23:54,58.31100000000001,4,2,23
2013-07-26 02:54:10,58.31100000000001,4,2,54
2013-07-26 03:24:25,58.31100000000001,4,3,24
2013-07-26 03:54:39,58.31100000000001,4,3,54
2013-07-26 04:24:54,58.31100000000001,4,4,24
2013-07-26 04:55:08,58.31100000000001,4,4,55
2013-07-26 05:25:23,58.31100000000001,4,5,25
2013-07-26 05:56:27,58.31100000000001,4,5,56
2013-07-26 06:28:42,58.31100000000001,4,6,28
2013-07-26 06:58:52,58.31100000000001,4,6,58
2013-07-26 07:29:07,58.31100000000001,4,7,29
2013-07-26 07:59:22,58.31100000000001,4,7,59
2013-07-26 08:29:37,58.31100000000001,4,8,29
2013-07-26 09:00:02,58.31100000000001,4,9,0
2013-07-26 09:30:17,58.31100000000001,4,9,30
2013-07-26 10:00:32,58.31100000000001,4,10,0
2013-07-26 10:31:11,58.31100000000001,4,10,31
2013-07-26 11:01:26,58.31100000000001,4,11,1
2013-07-26 11:31:41,58.31100000000001,4,11,31
2013-07-26 12:01:56,58.31100000000001,4,12,1
2013-07-26 12:32:11,58.31100000000001,4,12,32
2013-07-26 13:02:26,58.31100000000001,4,13,2
2013-07-26 13:20:42,58.31100000000001,4,13,20
2013-07-26 13:50:53,58.31100000000001,4,13,50
2013-07-26 14:21:08,58.31100000000001,4,14,21
2013-07-26 14:51:22,58.31100000000001,4,14,51
2013-07-26 15:21:37,58.31100000000001,4,15,21
2013-07-26 15:51:52,58.31100000000001,4,15,51
2013-07-26 16:22:08,58.31100000000001,4,16,22
2013-07-26 16:52:22,58.31100000000001,4,16,52
2013-07-26 17:22:37,58.31100000000001,4,17,22
2013-07-26 17:52:51,58.31100000000001,4,17,52
2013-07-26 18:23:06,58.31100000000001,4,18,23
2013-07-26 18:53:21,58.31100000000001,4,18,53
2013-07-26 19:23:35,58.31100000000001,4,19,23
2013-07-26 19:53:49,58.31100000000001,4,19,53
2013-07-26 20:24:04,58.31100000000001,4,20,24
2013-07-26 20:54:14,58.31100000000001,4,20,54
2013-07-26 21:24:29,58.31100000000001,4,21,24
2013-07-26 21:54:43,58.31100000000001,4,21,54
2013-07-26 22:24:59,58.31100000000001,4,22,24
2013-07-26 22:55:14,58.31100000000001,4,22,55
2013-07-26 23:25:29,58.31100000000001,4,23,25
2013-07-26 23:55:43,58.31100000000001,4,23,55
2013-07-27 00:25:58,58.31100000000001,5,0,25
2013-07-27 00:56:12,58.31100000000001,5,0,56
2013-07-27 01:26:27,58.31100000000001,5,1,26
2013-07-27 01:56:42,58.31100000000001,5,1,56
2013-07-27 02:26:55,58.31100000000001,5,2,26
2013-07-27 02:57:09,58.31100000000001,5,2,57
2013-07-27 03:27:24,58.31100000000001,5,3,27
2013-07-27 03:57:39,58.31100000000001,5,3,57
2013-07-27 04:27:53,58.31100000000001,5,4,27
2013-07-27 04:58:08,58.31100000000001,5,4,58
2013-07-27 05:28:23,58.31100000000001,5,5,28
2013-07-27 05:58:37,58.31100000000001,5,5,58
2013-07-27 06:28:52,58.31100000000001,5,6,28
2013-07-27 06:59:07,58.31100000000001,5,6,59
2013-07-27 07:59:39,59.333999999999996,5,7,59
2013-07-27 08:29:54,61.24100000000001,5,8,29
2013-07-27 09:30:23,62.097,5,9,30
2013-07-27 10:00:36,62.097,5,10,0
2013-07-27 10:31:12,62.097,5,10,31
2013-07-27 11:01:26,62.097,5,11,1
2013-07-27 11:31:41,62.097,5,11,31
2013-07-27 12:01:55,62.097,5,12,1
2013-07-27 13:02:29,62.097,5,13,2
2013-07-27 13:32:47,62.097,5,13,32
2013-07-27 14:33:24,62.097,5,14,33
2013-07-27 15:03:45,62.097,5,15,3
2013-07-27 15:34:06,62.097,5,15,34
2013-07-27 16:04:24,62.097,5,16,4
2013-07-27 16:34:41,62.097,5,16,34
2013-07-27 17:04:58,62.097,5,17,4
2013-07-27 17:35:20,62.097,5,17,35
2013-07-27 18:05:50,62.097,5,18,5
2013-07-27 18:36:13,62.097,5,18,36
2013-07-27 19:06:30,62.097,5,19,6
2013-07-27 19:36:48,62.097,5,19,36
2013-07-27 20:07:06,62.097,5,20,7
2013-07-27 20:37:24,62.097,5,20,37
2013-07-27 21:07:45,62.097,5,21,7
2013-07-27 21:38:02,62.097,5,21,38
2013-07-27 22:08:21,62.097,5,22,8
2013-07-27 22:38:39,62.097,5,22,38
2013-07-27 23:09:01,62.097,5,23,9
2013-07-27 23:39:19,62.097,5,23,39
2013-07-28 00:09:34,62.097,6,0,9
2013-07-28 00:39:52,62.097,6,0,39
2013-07-28 01:10:06,62.097,6,1,10
2013-07-28 01:40:23,62.097,6,1,40
2013-07-28 02:10:41,62.097,6,2,10
2013-07-28 02:41:02,62.097,6,2,41
2013-07-28 03:11:22,62.097,6,3,11
2013-07-28 03:41:39,62.097,6,3,41
2013-07-28 04:12:00,62.097,6,4,12
2013-07-28 04:42:19,62.097,6,4,42
2013-07-28 05:12:38,62.097,6,5,12
2013-07-28 05:42:56,62.097,6,5,42
2013-07-28 06:13:16,62.097,6,6,13
2013-07-28 06:43:34,62.097,6,6,43
2013-07-28 07:13:55,62.097,6,7,13
2013-07-28 07:44:13,62.097,6,7,44
2013-07-28 08:48:17,63.532,6,8,48
2013-07-28 09:31:03,0.28800000000000003,6,9,31
2013-07-28 10:01:17,0.28800000000000003,6,10,1
2013-07-28 10:31:32,0.28800000000000003,6,10,31
2013-07-28 11:01:46,0.28800000000000003,6,11,1
2013-07-28 11:32:01,0.28800000000000003,6,11,32
2013-07-28 12:02:15,0.28800000000000003,6,12,2
2013-07-28 12:32:32,0.28800000000000003,6,12,32
2013-07-28 13:02:47,0.28800000000000003,6,13,2
2013-07-28 14:03:17,0.28800000000000003,6,14,3
2013-07-28 14:33:30,0.28800000000000003,6,14,33
2013-07-28 15:03:45,0.28800000000000003,6,15,3
2013-07-28 15:33:59,0.28800000000000003,6,15,33
2013-07-28 16:04:14,0.28800000000000003,6,16,4
2013-07-28 16:34:27,0.28800000000000003,6,16,34
2013-07-28 17:04:42,0.28800000000000003,6,17,4
2013-07-28 17:34:57,0.28800000000000003,6,17,34
2013-07-28 18:05:11,0.28800000000000003,6,18,5
2013-07-28 18:35:25,0.28800000000000003,6,18,35
2013-07-28 19:05:39,0.28800000000000003,6,19,5
2013-07-28 19:35:55,0.28800000000000003,6,19,35
2013-07-28 20:06:10,0.28800000000000003,6,20,6
2013-07-28 20:36:18,0.28800000000000003,6,20,36
2013-07-28 21:06:33,0.428,6,21,6
2013-07-28 22:07:38,4.086,6,22,7
2013-07-28 22:37:52,4.086,6,22,37
2013-07-29 00:08:46,4.086,0,0,8
2013-07-29 00:39:09,4.086,0,0,39
2013-07-29 01:09:27,4.086,0,1,9
2013-07-29 01:39:51,4.086,0,1,39
2013-07-29 02:10:09,4.086,0,2,10
2013-07-29 02:40:28,4.086,0,2,40
2013-07-29 03:10:47,4.086,0,3,10
2013-07-29 03:41:06,4.086,0,3,41
2013-07-29 04:11:24,4.086,0,4,11
2013-07-29 04:41:42,4.086,0,4,41
2013-07-29 05:12:04,4.086,0,5,12
2013-07-29 06:12:43,4.086,0,6,12
2013-07-29 06:43:01,4.086,0,6,43
2013-07-29 07:13:22,4.086,0,7,13
2013-07-29 07:43:40,4.086,0,7,43
2013-07-29 08:14:01,4.086,0,8,14
2013-07-29 08:44:20,4.086,0,8,44
2013-07-29 09:00:03,4.086,0,9,0
2013-07-29 09:30:19,4.086,0,9,30
2013-07-29 10:00:34,4.086,0,10,0
2013-07-29 10:31:12,4.086,0,10,31
2013-07-29 11:01:27,4.086,0,11,1
2013-07-29 11:31:41,4.086,0,11,31
2013-07-29 12:01:56,4.086,0,12,1
2013-07-29 12:32:10,4.086,0,12,32
2013-07-29 13:32:40,4.086,0,13,32
2013-07-29 14:02:54,4.086,0,14,2
2013-07-29 14:33:09,4.086,0,14,33
2013-07-29 15:03:23,4.086,0,15,3
2013-07-29 15:33:38,4.086,0,15,33
2013-07-29 16:03:54,4.086,0,16,3
2013-07-29 16:34:08,4.086,0,16,34
2013-07-29 17:04:23,4.086,0,17,4
2013-07-29 17:34:37,4.086,0,17,34
2013-07-29 18:04:51,4.086,0,18,4
2013-07-29 18:35:05,4.086,0,18,35
2013-07-29 19:05:20,4.086,0,19,5
2013-07-29 19:35:34,4.086,0,19,35
2013-07-29 20:05:49,4.086,0,20,5
2013-07-29 20:36:04,4.086,0,20,36
2013-07-29 21:06:18,4.086,0,21,6
2013-07-29 21:36:33,4.086,0,21,36
2013-07-29 22:06:47,4.086,0,22,6
2013-07-29 22:37:02,4.981,0,22,37
2013-07-29 23:07:17,6.902,0,23,7
2013-07-29 23:37:30,7.877999999999999,0,23,37
2013-07-30 00:07:45,7.877999999999999,1,0,7
2013-07-30 00:37:59,7.877999999999999,1,0,37
2013-07-30 01:08:14,7.877999999999999,1,1,8
2013-07-30 01:38:29,7.877999999999999,1,1,38
2013-07-30 02:08:44,7.877999999999999,1,2,8
2013-07-30 02:38:58,7.877999999999999,1,2,38
2013-07-30 03:09:13,7.877999999999999,1,3,9
2013-07-30 03:39:28,7.877999999999999,1,3,39
2013-07-30 04:09:42,7.877999999999999,1,4,9
2013-07-30 04:39:57,7.877999999999999,1,4,39
2013-07-30 05:10:10,7.877999999999999,1,5,10
2013-07-30 05:40:25,7.877999999999999,1,5,40
2013-07-30 06:10:39,7.877999999999999,1,6,10
2013-07-30 06:40:54,7.877999999999999,1,6,40
2013-07-30 07:11:09,7.877999999999999,1,7,11
2013-07-30 07:41:23,7.877999999999999,1,7,41
2013-07-30 08:11:37,7.877999999999999,1,8,11
2013-07-30 08:41:52,7.877999999999999,1,8,41
2013-07-30 09:00:04,7.877999999999999,1,9,0
2013-07-30 09:30:18,7.877999999999999,1,9,30
2013-07-30 10:00:33,7.877999999999999,1,10,0
2013-07-30 10:31:13,7.877999999999999,1,10,31
2013-07-30 11:01:27,7.877999999999999,1,11,1
2013-07-30 11:31:42,7.877999999999999,1,11,31
2013-07-30 12:01:56,7.877999999999999,1,12,1
2013-07-30 12:32:11,7.877999999999999,1,12,32
2013-07-30 13:02:26,7.877999999999999,1,13,2
2013-07-30 13:32:37,7.877999999999999,1,13,32
2013-07-30 14:02:49,7.877999999999999,1,14,2
2013-07-30 14:33:04,7.877999999999999,1,14,33
2013-07-30 15:03:18,7.877999999999999,1,15,3
2013-07-30 15:33:33,7.877999999999999,1,15,33
2013-07-30 16:03:48,7.877999999999999,1,16,3
2013-07-30 16:34:03,7.877999999999999,1,16,34
2013-07-30 17:04:17,7.877999999999999,1,17,4
2013-07-30 17:34:32,7.877999999999999,1,17,34
2013-07-30 18:04:43,7.877999999999999,1,18,4
2013-07-30 18:34:58,7.877999999999999,1,18,34
2013-07-30 19:05:12,7.877999999999999,1,19,5
2013-07-30 19:35:26,7.877999999999999,1,19,35
2013-07-30 20:05:40,7.877999999999999,1,20,5
2013-07-30 20:35:55,7.877999999999999,1,20,35
2013-07-30 21:06:09,7.877999999999999,1,21,6
2013-07-30 21:36:24,7.877999999999999,1,21,36
2013-07-30 22:06:39,7.877999999999999,1,22,6
2013-07-30 22:36:53,7.877999999999999,1,22,36
2013-07-30 23:07:08,7.877999999999999,1,23,7
2013-07-30 23:37:22,7.877999999999999,1,23,37
2013-07-31 00:07:37,7.877999999999999,2,0,7
2013-07-31 00:37:51,7.877999999999999,2,0,37
2013-07-31 01:08:05,7.877999999999999,2,1,8
2013-07-31 01:38:19,7.877999999999999,2,1,38
2013-07-31 02:08:34,7.877999999999999,2,2,8
2013-07-31 02:38:48,7.877999999999999,2,2,38
2013-07-31 03:09:00,7.877999999999999,2,3,9
2013-07-31 03:39:14,7.877999999999999,2,3,39
2013-07-31 04:09:29,7.877999999999999,2,4,9
2013-07-31 04:39:42,7.877999999999999,2,4,39
2013-07-31 05:09:57,7.877999999999999,2,5,9
2013-07-31 05:40:12,7.877999999999999,2,5,40
2013-07-31 06:10:27,7.877999999999999,2,6,10
2013-07-31 06:40:42,7.877999999999999,2,6,40
2013-07-31 07:10:57,7.877999999999999,2,7,10
2013-07-31 07:41:12,9.484,2,7,41
2013-07-31 08:11:26,11.377,2,8,11
2013-07-31 08:41:41,11.634,2,8,41
2013-07-31 09:00:05,11.634,2,9,0
2013-07-31 09:30:20,11.634,2,9,30
2013-07-31 10:00:35,11.634,2,10,0
2013-07-31 11:01:32,11.634,2,11,1
2013-07-31 11:31:46,11.634,2,11,31
2013-07-31 12:02:01,11.634,2,12,2
2013-07-31 12:32:16,11.634,2,12,32
2013-07-31 13:02:31,11.634,2,13,2
2013-07-31 14:03:06,11.634,2,14,3
2013-07-31 14:33:21,11.634,2,14,33
2013-07-31 15:03:36,11.634,2,15,3
2013-07-31 15:33:50,11.634,2,15,33
2013-07-31 16:04:05,11.634,2,16,4
2013-07-31 16:34:19,11.634,2,16,34
2013-07-31 17:04:34,11.634,2,17,4
2013-07-31 17:34:49,11.634,2,17,34
2013-07-31 18:05:03,11.634,2,18,5
2013-07-31 18:35:18,11.634,2,18,35
2013-07-31 19:05:34,11.634,2,19,5
2013-07-31 19:35:41,11.634,2,19,35
2013-07-31 20:05:54,11.634,2,20,5
2013-07-31 21:36:38,12.752,2,21,36
2013-07-31 22:06:54,14.651,2,22,6
2013-07-31 22:37:09,15.425999999999998,2,22,37
2013-07-31 23:07:24,15.425999999999998,2,23,7
2013-07-31 23:37:39,15.425999999999998,2,23,37
2013-08-01 00:07:53,15.425999999999998,3,0,7
2013-08-01 00:38:08,15.425999999999998,3,0,38
2013-08-01 01:08:23,15.425999999999998,3,1,8
2013-08-01 01:38:38,15.425999999999998,3,1,38
2013-08-01 02:39:12,15.425999999999998,3,2,39
2013-08-01 03:09:27,15.425999999999998,3,3,9
2013-08-01 03:39:41,15.425999999999998,3,3,39
2013-08-01 04:09:57,15.425999999999998,3,4,9
2013-08-01 04:40:11,15.425999999999998,3,4,40
2013-08-01 05:10:26,15.425999999999998,3,5,10
2013-08-01 05:41:32,15.425999999999998,3,5,41
2013-08-01 06:13:55,15.425999999999998,3,6,13
2013-08-01 06:44:10,15.425999999999998,3,6,44
2013-08-01 07:14:25,15.425999999999998,3,7,14
2013-08-01 07:44:40,15.425999999999998,3,7,44
2013-08-01 08:14:55,15.425999999999998,3,8,14
2013-08-01 08:45:10,15.425999999999998,3,8,45
2013-08-01 09:00:06,15.425999999999998,3,9,0
2013-08-01 09:30:20,15.425999999999998,3,9,30
2013-08-01 10:00:36,15.425999999999998,3,10,0
2013-08-01 10:31:13,15.425999999999998,3,10,31
2013-08-01 11:01:27,15.425999999999998,3,11,1
2013-08-01 11:31:42,15.425999999999998,3,11,31
2013-08-01 12:01:52,15.425999999999998,3,12,1
2013-08-01 12:32:07,15.425999999999998,3,12,32
2013-08-01 13:32:39,15.425999999999998,3,13,32
2013-08-01 14:02:54,15.425999999999998,3,14,2
2013-08-01 14:33:09,15.425999999999998,3,14,33
2013-08-01 16:34:15,15.425999999999998,3,16,34
2013-08-01 17:04:34,15.425999999999998,3,17,4
2013-08-01 17:34:52,15.425999999999998,3,17,34
2013-08-01 18:35:21,15.425999999999998,3,18,35
2013-08-01 19:05:36,15.425999999999998,3,19,5
2013-08-01 19:35:51,15.425999999999998,3,19,35
2013-08-01 20:06:05,15.425999999999998,3,20,6
2013-08-01 20:36:20,15.425999999999998,3,20,36
2013-08-01 21:06:35,15.425999999999998,3,21,6
2013-08-01 21:36:50,15.425999999999998,3,21,36
2013-08-01 22:07:04,15.425999999999998,3,22,7
2013-08-01 22:37:18,16.722,3,22,37
2013-08-01 23:07:33,18.645,3,23,7
2013-08-01 23:37:48,19.233,3,23,37
2013-08-02 00:08:03,19.233,4,0,8
2013-08-02 00:38:18,19.233,4,0,38
2013-08-02 01:08:32,19.233,4,1,8
2013-08-02 01:38:47,19.233,4,1,38
2013-08-02 02:09:02,19.233,4,2,9
2013-08-02 02:39:16,19.233,4,2,39
2013-08-02 03:09:31,19.233,4,3,9
2013-08-02 03:39:46,19.233,4,3,39
2013-08-02 04:10:01,19.233,4,4,10
2013-08-02 04:40:16,19.233,4,4,40
2013-08-02 05:10:31,19.233,4,5,10
2013-08-02 05:40:45,19.233,4,5,40
2013-08-02 06:11:00,19.233,4,6,11
2013-08-02 06:41:15,19.233,4,6,41
2013-08-02 07:11:30,19.233,4,7,11
2013-08-02 07:41:43,19.233,4,7,41
2013-08-02 08:12:06,19.233,4,8,12
2013-08-02 08:42:13,19.233,4,8,42
2013-08-02 09:00:03,19.233,4,9,0
2013-08-02 09:30:16,19.233,4,9,30
2013-08-02 10:00:31,19.233,4,10,0
2013-08-02 10:31:13,19.233,4,10,31
2013-08-02 11:01:28,19.233,4,11,1
2013-08-02 11:31:42,19.233,4,11,31
2013-08-02 12:01:57,19.233,4,12,1
2013-08-02 12:32:12,19.233,4,12,32
2013-08-02 13:02:26,19.233,4,13,2
2013-08-02 13:32:42,19.233,4,13,32
2013-08-02 14:33:11,19.233,4,14,33
2013-08-02 15:03:26,19.233,4,15,3
2013-08-02 15:33:41,19.233,4,15,33
2013-08-02 16:03:55,19.233,4,16,3
2013-08-02 16:34:10,19.233,4,16,34
2013-08-02 17:04:24,19.233,4,17,4
2013-08-02 17:34:39,19.233,4,17,34
2013-08-02 18:04:53,19.233,4,18,4
2013-08-02 18:35:08,19.233,4,18,35
2013-08-02 19:05:22,19.233,4,19,5
2013-08-02 19:35:37,19.233,4,19,35
2013-08-02 20:05:47,19.233,4,20,5
2013-08-02 20:36:02,19.233,4,20,36
2013-08-02 21:06:17,19.233,4,21,6
2013-08-02 21:36:32,19.233,4,21,36
2013-08-02 22:06:47,19.233,4,22,6
2013-08-02 22:37:02,19.233,4,22,37
2013-08-02 23:07:17,19.233,4,23,7
2013-08-02 23:37:30,19.233,4,23,37
2013-08-03 00:07:46,19.233,5,0,7
2013-08-03 00:37:59,19.233,5,0,37
2013-08-03 01:08:13,19.233,5,1,8
2013-08-03 01:38:28,19.233,5,1,38
2013-08-03 02:08:44,19.233,5,2,8
2013-08-03 02:38:59,19.233,5,2,38
2013-08-03 03:09:14,19.233,5,3,9
2013-08-03 03:39:28,19.233,5,3,39
2013-08-03 04:09:43,19.233,5,4,9
2013-08-03 04:39:58,19.233,5,4,39
2013-08-03 05:10:12,19.233,5,5,10
2013-08-03 05:40:27,19.233,5,5,40
2013-08-03 06:10:41,19.233,5,6,10
2013-08-03 06:40:57,19.233,5,6,40
2013-08-03 07:11:11,19.233,5,7,11
2013-08-03 07:41:26,19.808,5,7,41
2013-08-03 08:12:39,21.761999999999997,5,8,12
2013-08-03 08:47:22,22.997,5,8,47
2013-08-03 09:00:02,22.997,5,9,0
2013-08-03 10:00:36,22.997,5,10,0
2013-08-03 10:31:12,22.997,5,10,31
2013-08-03 11:01:27,22.997,5,11,1
2013-08-03 11:31:42,22.997,5,11,31
2013-08-03 12:01:56,22.997,5,12,1
2013-08-03 12:32:11,22.997,5,12,32
2013-08-03 13:02:26,22.997,5,13,2
2013-08-03 13:32:41,22.997,5,13,32
2013-08-03 14:02:56,22.997,5,14,2
2013-08-03 14:33:11,22.997,5,14,33
2013-08-03 15:03:25,22.997,5,15,3
2013-08-03 15:33:40,22.997,5,15,33
2013-08-03 16:03:55,22.997,5,16,3
2013-08-03 16:34:10,22.997,5,16,34
2013-08-03 17:04:25,22.997,5,17,4
2013-08-03 17:34:39,22.997,5,17,34
2013-08-03 18:04:54,22.997,5,18,4
2013-08-03 18:35:09,22.997,5,18,35
2013-08-03 19:05:23,22.997,5,19,5
2013-08-03 19:35:38,22.997,5,19,35
2013-08-03 20:05:54,22.997,5,20,5
2013-08-03 20:36:09,22.997,5,20,36
2013-08-03 21:06:23,22.997,5,21,6
2013-08-03 21:36:38,22.997,5,21,36
2013-08-03 22:06:53,22.997,5,22,6
2013-08-03 22:37:07,22.997,5,22,37
2013-08-03 23:07:22,22.997,5,23,7
2013-08-03 23:37:37,22.997,5,23,37
2013-08-04 00:07:54,22.997,6,0,7
2013-08-04 00:38:09,22.997,6,0,38
2013-08-04 01:08:28,22.997,6,1,8
2013-08-04 01:38:44,22.997,6,1,38
2013-08-04 02:09:00,22.997,6,2,9
2013-08-04 02:39:17,22.997,6,2,39
2013-08-04 03:09:33,22.997,6,3,9
2013-08-04 03:39:48,22.997,6,3,39
2013-08-04 04:10:05,22.997,6,4,10
2013-08-04 04:40:22,22.997,6,4,40
2013-08-04 05:10:36,22.997,6,5,10
2013-08-04 05:40:52,22.997,6,5,40
2013-08-04 06:11:16,22.997,6,6,11
2013-08-04 07:11:47,22.997,6,7,11
2013-08-04 07:42:03,22.997,6,7,42
2013-08-04 08:12:19,23.15,6,8,12
2013-08-04 08:42:34,25.046999999999997,6,8,42
2013-08-04 09:00:02,26.131999999999998,6,9,0
2013-08-04 09:30:18,26.741,6,9,30
2013-08-04 10:00:33,26.741,6,10,0
2013-08-04 10:31:14,26.741,6,10,31
2013-08-04 11:01:30,26.741,6,11,1
2013-08-04 11:31:44,26.741,6,11,31
2013-08-04 12:01:59,26.741,6,12,1
2013-08-04 12:32:16,26.741,6,12,32
2013-08-04 13:02:31,26.741,6,13,2
2013-08-04 13:32:48,26.741,6,13,32
2013-08-04 14:03:03,26.741,6,14,3
2013-08-04 14:33:19,26.741,6,14,33
2013-08-04 15:03:35,26.741,6,15,3
2013-08-04 15:33:49,26.741,6,15,33
2013-08-04 16:04:04,26.741,6,16,4
2013-08-04 16:34:19,26.741,6,16,34
2013-08-04 17:34:53,26.741,6,17,34
2013-08-04 18:05:07,26.741,6,18,5
2013-08-04 18:35:22,26.741,6,18,35
2013-08-04 19:05:36,26.741,6,19,5
2013-08-04 19:35:51,26.741,6,19,35
2013-08-04 20:06:06,26.741,6,20,6
2013-08-04 20:36:21,26.741,6,20,36
2013-08-04 21:06:35,26.741,6,21,6
2013-08-04 21:36:50,26.741,6,21,36
2013-08-04 22:07:04,26.741,6,22,7
2013-08-04 22:37:19,26.741,6,22,37
2013-08-04 23:07:34,26.741,6,23,7
2013-08-04 23:37:48,26.741,6,23,37
2013-08-05 00:08:02,26.741,0,0,8
2013-08-05 00:38:16,26.741,0,0,38
2013-08-05 01:08:31,26.741,0,1,8
2013-08-05 01:38:45,26.741,0,1,38
2013-08-05 02:09:01,26.741,0,2,9
2013-08-05 02:39:15,26.741,0,2,39
2013-08-05 03:09:30,26.741,0,3,9
2013-08-05 03:39:44,26.741,0,3,39
2013-08-05 04:40:19,26.741,0,4,40
2013-08-05 05:11:49,26.741,0,5,11
2013-08-05 05:46:33,27.646,0,5,46
2013-08-05 06:19:08,29.689,0,6,19
2013-08-05 06:49:23,30.497,0,6,49
2013-08-05 07:19:38,30.497,0,7,19
2013-08-05 07:49:50,30.497,0,7,49
2013-08-05 08:20:05,30.497,0,8,20
2013-08-05 09:00:04,30.497,0,9,0
2013-08-05 09:30:20,30.497,0,9,30
2013-08-05 10:00:36,30.497,0,10,0
2013-08-05 10:31:14,30.497,0,10,31
2013-08-05 11:01:30,30.497,0,11,1
2013-08-05 11:31:45,30.497,0,11,31
2013-08-05 12:02:01,30.497,0,12,2
2013-08-05 12:32:17,30.497,0,12,32
2013-08-05 14:03:05,30.497,0,14,3
2013-08-05 14:33:21,30.497,0,14,33
2013-08-05 15:03:37,30.497,0,15,3
2013-08-05 15:35:07,30.497,0,15,35
2013-08-05 16:05:24,30.497,0,16,5
2013-08-05 16:35:40,30.497,0,16,35
2013-08-05 17:05:56,30.497,0,17,5
2013-08-05 17:36:11,30.497,0,17,36
2013-08-05 18:06:25,30.497,0,18,6
2013-08-05 18:36:40,30.497,0,18,36
2013-08-05 19:06:54,30.497,0,19,6
2013-08-05 19:37:09,30.497,0,19,37
2013-08-05 20:37:37,30.497,0,20,37
2013-08-05 21:07:52,30.497,0,21,7
